direccion,id_dpto,departamen,id_prov,provincia,id_dist,distrito,cod_cpnp,comisaria,id_materia,materia,id_tipo,tipo,id_subtipo,subtipo,id_modalidad,modalidad,AÑO_HECHO,MES_HECHO,DIA_HECHO,TURNO_HECH,time,estado,x,y
ASENT. H. BUENOS AIRES DE VILLA MZ. 67 LT. 2 CHORRILLOS,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,tarde,"1/1/2018, 2:00 PM",1,-8572465.031080786,-1367071.6494774865
AV. OSCAR R. BENAVIDES Y JR. GARCILAZO DE LA VEGA URB. LA COLONIAL CALLAO,07,CALLAO,0701,CALLAO,070101,CALLAO,6006,CPNP LA LEGUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 6:00 AM",1,-8582290.000282606,-1351735.2568022334
"Av Circunvalación 1133, Piura, Perú",20,PIURA,2001,PIURA,200101,PIURA,0600,CPNP PIURA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 1:30 PM",1,-8976050.307774976,-579671.9852835268
Alfredo Mendiola nro 1018-2do piso 201-urb. Palao-smp,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1810,CPNP SOL DE ORO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 11:50 AM",1,-8582385.645989094,-1343609.5822433783
Av. Wiesse con la Av. Mar del Sur Este,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 11:30 AM",1,-8570931.048497654,-1342172.657466059
av. tupac amaru-ref. universidad nacional de ingenieria-smp,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1810,CPNP SOL DE ORO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 12:00 PM",1,-8582385.645989094,-1343609.5822433783
JR. RIVA AGUERO 267 URB. SAN AGUSTIN,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 9:00 AM",1,-8577579.827724267,-1337993.9946304867
AV. ANGELICA GAMARRA Y AV. BETA,15,LIMA,1501,LIMA,150117,LOS OLIVOS,1810,CPNP SOL DE ORO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,tarde,"1/1/2018, 3:00 PM",1,-8579573.637728013,-1346402.271326813
SECTOR 2 GRUPO 25 MZ G LT 2,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 3:40 PM",1,-8563528.391415495,-1369853.223360327
meliton carbajal cuadra 1 urb. valdiviezo,15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 6:30 AM",1,-8559309.37158248,-1348747.1680562184
ENTRADA A LA PLAYA NAPLO PUCUSANA,15,LIMA,1501,LIMA,150124,PUCUSANA,2316,CPNP PUCUSANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 3:30 PM",1,-8548635.524471663,-1400326.8112834382
"Jirón de la Unión 1048, discoteca odesa Cercado de Lima 15001, Perú",15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 6:00 AM",1,-8575586.50752627,-1351701.6090145607
MZ.J LT.16 APROVIEP ENSENADA,15,LIMA,1501,LIMA,150125,PUENTE PIEDRA,1815,CPNP PUENTE PIEDRA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,1,mañana,"1/1/2018, 11:30 AM",1,-8580381.87289092,-1329922.165441785
autopista ramiro priale en sentido de oeste a este (av. huachipa),15,LIMA,1501,LIMA,150118,LURIGANCHO,2170,CPNP HUACHIPA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,1,tarde,"1/1/2018, 4:25 PM",1,-8562472.526045322,-1346078.9985401824
LOS OLIVOS DE SAN ANDRES - MZA. C - LOTE: 14 - TRUJILLO,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1085,CPNP AYACUCHO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,1,tarde,"1/1/2018, 1:00 PM",1,-8798062.483982453,-907402.1190196322
LOS OLIVOS DE SAN ANDRES - MZA. C - LOTE: 14 - TRUJILLO,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1085,CPNP AYACUCHO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10509,USURPACION,1050901,USURPACION,2018,1,1,tarde,"1/1/2018, 1:00 PM",1,-8798062.483982453,-907402.1190196322
LOS OLIVOS DE SAN ANDRES - MZA. C - LOTE: 14 - TRUJILLO,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1085,CPNP AYACUCHO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,tarde,"1/1/2018, 1:00 PM",1,-8798062.483982453,-907402.1190196322
REF. PENAL DE LURIGANCHO,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,1,tarde,"1/1/2018, 12:30 PM",1,-8571213.466045795,-1344739.4074429816
LOS LIRIOS NRO. 131 - PJ. VILLA HERMOSA - JOSE L. ORTIZ,14,LAMBAYEQUE,1401,CHICLAYO,140105,JOSE LEONARDO ORTIZ,0812,CPNP ATUSPARIA,1,FUERO COMUN,104,LIBERTAD (DELITO),10401,VIOLACION DE LA LIBERTAD PERSONAL,1040101,COACCION,2018,1,1,tarde,"1/1/2018, 3:46 PM",1,-8885789.255855469,-753178.1148562812
avenida alfonso ugarte cuadra 8 barrio el milagro,24,TUMBES,2401,TUMBES,240101,TUMBES,5810,CPNP ANDRES ARAUJO MORAN,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 9:15 AM",1,-8953102.537805546,-396161.3726207455
POR EL PARADERO VISTA ALEGRE CARRETERA CENTRAL ATE VITARTE,15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 4:30 PM",1,-8559309.37158248,-1348747.1680562184
cuadra 13 de la Av. Revolución 2da. zona de Collique Comas (ref. inmediaciones discoteca FOGATA),15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,mañana,"1/1/2018, 7:00 AM",1,-8577560.947938623,-1337740.7715784742
"PLAYA EL SILENCIO, PUNTA HERMOSA",15,LIMA,1501,LIMA,150126,PUNTA HERMOSA,2308,CPNP PUNTA HERMOSA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 4:25 PM",1,-8553375.497257695,-1381662.0637808326
MANZANA H 14 MI PERU,07,CALLAO,0701,CALLAO,070107,MI PERU,6034,CPNP MI PERU,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,tarde,"1/1/2018, 4:40 PM",1,-8584948.66594512,-1329072.94423183
JR. LORETO Nº.334 - BREÑA,15,LIMA,1501,LIMA,150105,BREÑA,1951,CPNP CHACRA COLORADA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,1,tarde,"1/1/2018, 4:00 PM",1,-8577082.630350586,-1351740.0034653847
SEBASTIAN BARRANCA CON HUAMANGA,15,LIMA,1501,LIMA,150115,LA VICTORIA,2030,CPNP LA VICTORIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 5:00 PM",1,-8573808.813181946,-1353395.2793396236
jr. Daniel Portocarrero nro. 403 ? año nuevo,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040912,TENTATIVA DE VIOLACION SEXUAL,2018,1,1,tarde,"1/1/2018, 4:40 PM",1,-8575690.357479231,-1336654.2662006295
"FRONTIS DE LA POLLERIA REAL SABOR, UBICADO EN SECTOR 02, GRUPO 15, VILLA EL SALVADOR",15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,tarde,"1/1/2018, 1:00 PM",1,-8564756.200871145,-1369784.9992406373
LOS JARDINES DE BARRANCA,15,LIMA,1502,BARRANCA,150201,BARRANCA,2360,CPNP BARRANCA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 8:30 AM",1,-8656225.979302596,-1204844.7549585686
AV. JUAN PÁBLO II FRONTIS DE LA UNIVERSIDAD DE CALLAO BELLAVISTA,07,CALLAO,0701,CALLAO,070102,BELLAVISTA,6024,CPNP BELLAVISTA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050209,ROBO DE CELULAR,2018,1,1,tarde,"1/1/2018, 5:15 PM",1,-8584659.48017194,-1352682.9080129222
PARADERO 10 DE CANTO GRANDE AL FRONTIS DE LA CAPILLA,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2085,CPNP SANTA ELIZABETH,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,1,tarde,"1/1/2018, 3:20 PM",1,-8572069.947076013,-1342108.512230039
AV. ANTONIO RAYMONDI CON PROLONGACION LA MAR,15,LIMA,1501,LIMA,150115,LA VICTORIA,2030,CPNP LA VICTORIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 6:00 AM",1,-8573852.62853352,-1352456.1661441626
av. tomas valle al frontis del domicilio mz.c lt.5,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1810,CPNP SOL DE ORO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,tarde,"1/1/2018, 4:29 PM",1,-8582385.645989094,-1343609.5822433783
AV. BOLIVAR Y AV. ALAMOS,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,tarde,"1/1/2018, 5:30 PM",1,-8564658.48462213,-1370453.6820002
AV. ANCON ZAPALLAL PUENTE PIEDRA,15,LIMA,1501,LIMA,150125,PUENTE PIEDRA,1825,CPNP ZAPALLAL,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 6:30 AM",1,-8584685.684780072,-1326127.4268106185
calle las gaviotas (paraiso de huachipa),15,LIMA,1501,LIMA,150118,LURIGANCHO,2170,CPNP HUACHIPA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 4:30 PM",1,-8566077.696810253,-1347746.3396698933
JR. PARIACOTO,15,LIMA,1501,LIMA,150105,BREÑA,1951,CPNP CHACRA COLORADA,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,tarde,"1/1/2018, 4:50 PM",1,-8577067.880518055,-1351648.74700351
av tupac amaru / jr puno,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,tarde,"1/1/2018, 1:35 PM",1,-8577560.947938623,-1337740.7715784742
"Calle 3, Cercado de Lima, Perú",15,LIMA,1501,LIMA,150133,SAN JUAN DE MIRAFLORES,2250,CPNP SAN JUAN DE MIRAFLORES,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 7:30 AM",1,-8567006.89496012,-1365451.818192372
av tupac amaru / jr puno,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,7,mañana,"1/7/2018, 11:00 AM",1,-8577560.947938623,-1337740.7715784742
av carabayllo cuadra 17,15,LIMA,1501,LIMA,150110,COMAS,1870,CPNP TUPAC AMARU,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 8:50 AM",1,-8577968.833684843,-1340640.309060153
INTERVENCION POLICIAL (31DIC17.-04:00 HORAS),14,LAMBAYEQUE,1401,CHICLAYO,140105,JOSE LEONARDO ORTIZ,0804,CPNP JOSE LEONARDO ORTIZ,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,noche,"1/1/2018, 7:32 PM",1,-8888469.606554793,-752576.944393501
av tupac amaru -colegio jesus obrero,15,LIMA,1501,LIMA,150110,COMAS,1870,CPNP TUPAC AMARU,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 8:50 AM",1,-8577383.727309285,-1340336.5088622556
av tupac amaru -colegio jesus obrero,15,LIMA,1501,LIMA,150110,COMAS,1870,CPNP TUPAC AMARU,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,mañana,"1/1/2018, 9:25 AM",1,-8577383.727309285,-1340336.5088622556
CUADRA CINCO DEL JR. LUCANAS,15,LIMA,1501,LIMA,150115,LA VICTORIA,2030,CPNP LA VICTORIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,noche,"1/1/2018, 6:00 PM",1,-8573513.849927189,-1354289.1706584212
av. santa rosa altura del pasaje san jose,15,LIMA,1501,LIMA,150128,RIMAC,1915,CPNP EL MANZANO,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,tarde,"1/1/2018, 2:10 PM",1,-8575634.764525533,-1348795.062590506
AV. WIESSE PARADERO 14,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2105,CPNP BAYOVAR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 8:55 AM",1,-8570215.119456513,-1341126.5845026195
inmediaciones del jr. miguel carrera altura de la cuadra doce,13,LA LIBERTAD,1301,TRUJILLO,130105,LA ESPERANZA,1113,CPNP JERUSALEN WICHANZAO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 9:30 AM",1,-8800390.397173917,-899991.5063718383
CALLE PRIMAVERA-FRENTE AL PARQUE INFANTIL DE BARRANCA,15,LIMA,1502,BARRANCA,150201,BARRANCA,2360,CPNP BARRANCA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,noche,"1/1/2018, 7:10 PM",1,-8656194.475886706,-1204055.435672404
CALLE SANTA HONORATA NRO. 135 CDRA. 7 DE BERTELLO - CERCADO DE LIMA,15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 6:30 AM",1,-8576360.144591436,-1350986.4201658403
"AV. VENEZUELA N° 1669, DPTO. 202 ? BREÑA",15,LIMA,1501,LIMA,150105,BREÑA,1954,CPNP BREÑA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 9:00 AM",1,-8577240.425728785,-1352364.3383861722
AV. WIESSE Y AV. SANTA ROSA,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 7:20 AM",1,-8570931.048497654,-1342172.657466059
FRONTIS PARQUE SINCHI ROCA,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,1,noche,"1/1/2018, 6:00 PM",1,-8576980.394530242,-1336861.0492477072
CALLE PAUCARPATA CON CALLE DORCARMO,04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4068,CPNP PALACIO VIEJO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 6:00 PM",1,-7962248.629678597,-1851745.235357949
"AA.HH. SANTA MARIA MZ P-2, LT. 20-4TO. PISO",15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 6:00 AM",1,-8570931.048497654,-1342172.657466059
EN EL CRUCE DE LA AV. SEPARADORA INDUSTRIAL CON LA AV. UNIVERSITARIA - VES.,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 8:00 PM",1,-8565093.521192148,-1370325.773591862
AV. GUZMAN BLANCO CDRA. 5 - CERCADO DE LIMA,15,LIMA,1501,LIMA,150101,LIMA,2000,CPNP PETIT THOUARS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 4:00 PM",1,-8576172.894075975,-1352616.3161452694
AV. VENEZUELA CDRA. 25 CERCADO DE LIMA,15,LIMA,1501,LIMA,150101,LIMA,2010,CPNP UNIDAD VECINAL 3,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 8:00 PM",1,-8580332.024022942,-1352539.5364713382
"Av. Colectora Industrial 350, SANTA ANITA, Perú",15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 6:40 PM",1,-8566932.549570277,-1351021.6882783675
CALLE TIZIANO CON CALLE MIGUEL ANGEL,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050216,TENTATIVA DE ROBO,2018,1,1,noche,"1/1/2018, 9:15 PM",1,-8571598.386581061,-1355774.3877624434
CALLE SANTA BARBARAN RO. 589 CERCADO DE LIMA,15,LIMA,1501,LIMA,150101,LIMA,2025,CPNP PALOMINO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,1,tarde,"1/1/2018, 5:00 PM",1,-8580022.733949719,-1353300.6028887993
"av. arriba peru y ruta c , altura del mercado modelo villa el salvador",15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,noche,"1/1/2018, 6:00 PM",1,-8565093.521192148,-1370325.773591862
MZ I 2 LOTE 7 AA.HH SAN GENARO,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,1,mañana,"1/1/2018, 9:55 AM",1,-8572465.031080786,-1367071.6494774865
Jr. Vara de oro Cuadra 02,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2070,CPNP ZARATE,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,noche,"1/1/2018, 6:30 PM",1,-8571381.881303417,-1348766.8471464326
Av. Tomás Valle CRUCE AV. JAPON - CALLAO.,07,CALLAO,0701,CALLAO,070101,CALLAO,6010,CPNP PLAYA RIMAC,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050209,ROBO DE CELULAR,2018,1,1,noche,"1/1/2018, 6:00 PM",1,-8582878.343495,-1347927.2560941535
av. salaverry Nro. 2370 (C.C real plaza salaverry),15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,madrugada,"1/1/2018, 5:34 AM",1,-8577451.854837649,-1355914.199800378
eleazar guzman y barron 2542,15,LIMA,1501,LIMA,150101,LIMA,2015,CPNP UNIDAD VECINAL MIRONES ALTO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 9:00 PM",1,-8579180.212383652,-1351959.5687453663
"Carr. Nestor Gambetta 2, PARADERO LA 15 - Callao 07046, Perú",07,CALLAO,0701,CALLAO,070101,CALLAO,6022,CPNP MARQUEZ,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,mañana,"1/1/2018, 6:30 AM",1,-8586203.75490991,-1339019.0966026066
MZ. 24 LT. 5 LAS LOMAS,13,LA LIBERTAD,1301,TRUJILLO,130104,HUANCHACO,1102,CPNP HUANCHACO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,1,noche,"1/1/2018, 9:00 PM",1,-8807000.548537225,-902915.7809173145
"Calle Nicolás Dueñas 121, Bellavista 07011, Perú",07,CALLAO,0701,CALLAO,070102,BELLAVISTA,6024,CPNP BELLAVISTA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050209,ROBO DE CELULAR,2018,1,1,noche,"1/1/2018, 7:30 PM",1,-8584460.512723468,-1352525.7444946577
JORGE CHAVEZ MZA- Ñ 11-A-TALARA ALTA,20,PIURA,2007,TALARA,200701,PARIÑAS,0776,CPNP TALARA ALTA,1,FUERO COMUN,104,LIBERTAD (DELITO),10403,VIOLACION DE DOMICILIO,1040301,VIOLACION DE DOMICILIO,2018,1,1,noche,"1/1/2018, 8:45 PM",1,-9044638.161715802,-511764.6374215522
sector 2 grupo 13 villa el salvador,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,noche,"1/1/2018, 9:34 PM",1,-8565142.067622082,-1369384.1998914254
AV. PACIFICO NORTE CUADRA 9-PUNTA NEGRA,15,LIMA,1501,LIMA,150127,PUNTA NEGRA,2310,CPNP PUNTA NEGRA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,1,mañana,"1/1/2018, 11:40 AM",1,-8549435.84170183,-1386559.6129635354
AV. SAN MIGUEL DE PIURA 308,04,AREQUIPA,0401,AREQUIPA,040107,JACOBO HUNTER,4098,CPNP HUNTER,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,1,tarde,"1/1/2018, 5:43 PM",1,-7965307.1215561945,-1856737.423848401
AV. 2 DE MAYO CON FAUCETT,07,CALLAO,0701,CALLAO,070101,CALLAO,6000,CPNP CALLAO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 8:30 PM",1,-8587486.338453088,-1352171.406514091
JORGE CHAVEZ CUADRA 16 LA LIBERTAD COMAS,15,LIMA,1501,LIMA,150110,COMAS,1870,CPNP TUPAC AMARU,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,1,mañana,"1/1/2018, 11:05 AM",1,-8576595.38493938,-1341271.1202218332
AV. GARZON CDRA. 7,15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,tarde,"1/1/2018, 1:00 PM",1,-8577069.116164401,-1353856.5310008596
colegio cesar vallejo vista alegre de villa chorrillos,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,tarde,"1/1/2018, 2:00 PM",1,-8570579.880031997,-1367273.6161641455
